,State_Name,District_Name,YEAR,Season,Crop,Area,Production,City,Temp,Annual_rainfall,produceperarea
110,Tamil nadu,DHARMAPURI,2008,Whole Year ,Turmeric,5021.0,19012.0,Chennai,27.672950819672128,1203.4,3.7864967138020313
111,Tamil nadu,DHARMAPURI,2008,Whole Year ,Urad,1718.0,541.0,Chennai,27.672950819672128,1203.4,0.3149010477299185
112,Tamil nadu,DINDIGUL,2008,Kharif     ,Rice,19638.0,72661.0,Chennai,27.672950819672128,1203.4,3.700020368672981
113,Tamil nadu,DINDIGUL,2008,Kharif     ,Small millets,29.0,62.0,Chennai,27.672950819672128,1203.4,2.1379310344827585
114,Tamil nadu,DINDIGUL,2008,Whole Year ,Arecanut,61.0,78.0,Chennai,27.672950819672128,1203.4,1.278688524590164
115,Tamil nadu,DINDIGUL,2008,Whole Year ,Arhar/Tur,758.0,531.0,Chennai,27.672950819672128,1203.4,0.7005277044854882
116,Tamil nadu,DINDIGUL,2008,Whole Year ,Bajra,2244.0,3940.0,Chennai,27.672950819672128,1203.4,1.7557932263814617
117,Tamil nadu,DINDIGUL,2008,Whole Year ,Banana,4846.0,164240.0,Chennai,27.672950819672128,1203.4,33.89186958316137
118,Tamil nadu,DINDIGUL,2008,Whole Year ,Black pepper,659.0,239.0,Chennai,27.672950819672128,1203.4,0.3626707132018209
119,Tamil nadu,DINDIGUL,2008,Whole Year ,Cardamom,268.0,27.0,Chennai,27.672950819672128,1203.4,0.10074626865671642
120,Tamil nadu,DINDIGUL,2008,Whole Year ,Cashewnut,411.0,214.0,Chennai,27.672950819672128,1203.4,0.5206812652068127
121,Tamil nadu,DINDIGUL,2008,Whole Year ,Castor seed,140.0,58.0,Chennai,27.672950819672128,1203.4,0.4142857142857143
122,Tamil nadu,DINDIGUL,2008,Whole Year ,Coconut ,25708.0,5539000.0,Chennai,27.672950819672128,1203.4,215.4582231212074
123,Tamil nadu,DINDIGUL,2008,Whole Year ,Coriander,59.0,20.0,Chennai,27.672950819672128,1203.4,0.3389830508474576
124,Tamil nadu,DINDIGUL,2008,Whole Year ,Cotton(lint),664.0,1066.0,Chennai,27.672950819672128,1203.4,1.605421686746988
125,Tamil nadu,DINDIGUL,2008,Whole Year ,Dry chillies,1618.0,969.0,Chennai,27.672950819672128,1203.4,0.5988875154511742
126,Tamil nadu,DINDIGUL,2008,Whole Year ,Dry ginger,16.0,320.0,Chennai,27.672950819672128,1203.4,20.0
127,Tamil nadu,DINDIGUL,2008,Whole Year ,Garlic,211.0,1287.0,Chennai,27.672950819672128,1203.4,6.099526066350711
128,Tamil nadu,DINDIGUL,2008,Whole Year ,Gram,535.0,271.0,Chennai,27.672950819672128,1203.4,0.5065420560747663
129,Tamil nadu,DINDIGUL,2008,Whole Year ,Groundnut,11041.0,35477.0,Chennai,27.672950819672128,1203.4,3.213205325604565
130,Tamil nadu,DINDIGUL,2008,Whole Year ,Horse-gram,2502.0,617.0,Chennai,27.672950819672128,1203.4,0.24660271782573942
131,Tamil nadu,DINDIGUL,2008,Whole Year ,Jowar,25357.0,31805.0,Chennai,27.672950819672128,1203.4,1.254288756556375
132,Tamil nadu,DINDIGUL,2008,Whole Year ,Maize,48142.0,314292.0,Chennai,27.672950819672128,1203.4,6.528436708071954
133,Tamil nadu,DINDIGUL,2008,Whole Year ,Moong(Green Gram),2369.0,1166.0,Chennai,27.672950819672128,1203.4,0.492190797804981
134,Tamil nadu,DINDIGUL,2008,Whole Year ,Onion,2745.0,25350.0,Chennai,27.672950819672128,1203.4,9.234972677595628
135,Tamil nadu,DINDIGUL,2008,Whole Year ,Potato,2671.0,33467.0,Chennai,27.672950819672128,1203.4,12.529764133283415
136,Tamil nadu,DINDIGUL,2008,Whole Year ,Ragi,18.0,35.0,Chennai,27.672950819672128,1203.4,1.9444444444444444
137,Tamil nadu,DINDIGUL,2008,Whole Year ,Rapeseed &Mustard,7.0,2.0,Chennai,27.672950819672128,1203.4,0.2857142857142857
138,Tamil nadu,DINDIGUL,2008,Whole Year ,Sesamum,1326.0,796.0,Chennai,27.672950819672128,1203.4,0.6003016591251885
139,Tamil nadu,DINDIGUL,2008,Whole Year ,Small millets,55.0,62.0,Chennai,27.672950819672128,1203.4,1.1272727272727272
140,Tamil nadu,DINDIGUL,2008,Whole Year ,Sugarcane,4980.0,559045.0,Chennai,27.672950819672128,1203.4,112.25803212851406
141,Tamil nadu,DINDIGUL,2008,Whole Year ,Sunflower,2238.0,3903.0,Chennai,27.672950819672128,1203.4,1.7439678284182305
142,Tamil nadu,DINDIGUL,2008,Whole Year ,Sweet potato,35.0,465.0,Chennai,27.672950819672128,1203.4,13.285714285714286
143,Tamil nadu,DINDIGUL,2008,Whole Year ,Tapioca,253.0,9227.0,Chennai,27.672950819672128,1203.4,36.4703557312253
144,Tamil nadu,DINDIGUL,2008,Whole Year ,Tobacco,1197.0,1733.0,Chennai,27.672950819672128,1203.4,1.4477861319966583
145,Tamil nadu,DINDIGUL,2008,Whole Year ,Turmeric,14.0,81.0,Chennai,27.672950819672128,1203.4,5.785714285714286
146,Tamil nadu,DINDIGUL,2008,Whole Year ,Urad,3917.0,1767.0,Chennai,27.672950819672128,1203.4,0.4511105437835078
147,Tamil nadu,ERODE,2008,Kharif     ,Rice,38053.0,196321.0,Chennai,27.672950819672128,1203.4,5.159146453630463
148,Tamil nadu,ERODE,2008,Kharif     ,Small millets,12.0,10.0,Chennai,27.672950819672128,1203.4,0.8333333333333334
149,Tamil nadu,ERODE,2008,Whole Year ,Arecanut,198.0,617.0,Chennai,27.672950819672128,1203.4,3.1161616161616164
150,Tamil nadu,ERODE,2008,Whole Year ,Arhar/Tur,1488.0,2055.0,Chennai,27.672950819672128,1203.4,1.3810483870967742
151,Tamil nadu,ERODE,2008,Whole Year ,Bajra,242.0,426.0,Chennai,27.672950819672128,1203.4,1.7603305785123966
152,Tamil nadu,ERODE,2008,Whole Year ,Banana,10986.0,623763.0,Chennai,27.672950819672128,1203.4,56.77799016930639
153,Tamil nadu,ERODE,2008,Whole Year ,Black pepper,6.0,1.0,Chennai,27.672950819672128,1203.4,0.16666666666666666
154,Tamil nadu,ERODE,2008,Whole Year ,Cardamom,8.0,1.0,Chennai,27.672950819672128,1203.4,0.125
155,Tamil nadu,ERODE,2008,Whole Year ,Cashewnut,25.0,64.0,Chennai,27.672950819672128,1203.4,2.56
156,Tamil nadu,ERODE,2008,Whole Year ,Castor seed,974.0,283.0,Chennai,27.672950819672128,1203.4,0.29055441478439425
157,Tamil nadu,ERODE,2008,Whole Year ,Coconut ,10014.0,3318000.0,Chennai,27.672950819672128,1203.4,331.33612941881364
158,Tamil nadu,ERODE,2008,Whole Year ,Cotton(lint),1761.0,6605.0,Chennai,27.672950819672128,1203.4,3.750709823963657
159,Tamil nadu,ERODE,2008,Whole Year ,Dry chillies,397.0,498.0,Chennai,27.672950819672128,1203.4,1.2544080604534005
160,Tamil nadu,ERODE,2008,Whole Year ,Dry ginger,5.0,100.0,Chennai,27.672950819672128,1203.4,20.0
161,Tamil nadu,ERODE,2008,Whole Year ,Garlic,38.0,214.0,Chennai,27.672950819672128,1203.4,5.631578947368421
162,Tamil nadu,ERODE,2008,Whole Year ,Groundnut,24994.0,53515.0,Chennai,27.672950819672128,1203.4,2.141113867328159
163,Tamil nadu,ERODE,2008,Whole Year ,Horse-gram,852.0,1133.0,Chennai,27.672950819672128,1203.4,1.32981220657277
164,Tamil nadu,ERODE,2008,Whole Year ,Jowar,98.0,309.0,Chennai,27.672950819672128,1203.4,3.1530612244897958
165,Tamil nadu,ERODE,2008,Whole Year ,Maize,17685.0,174320.0,Chennai,27.672950819672128,1203.4,9.856940910376025
166,Tamil nadu,ERODE,2008,Whole Year ,Moong(Green Gram),1038.0,1608.0,Chennai,27.672950819672128,1203.4,1.5491329479768785
167,Tamil nadu,ERODE,2008,Whole Year ,Onion,1440.0,28753.0,Chennai,27.672950819672128,1203.4,19.96736111111111
168,Tamil nadu,ERODE,2008,Whole Year ,Potato,155.0,2858.0,Chennai,27.672950819672128,1203.4,18.438709677419354
169,Tamil nadu,ERODE,2008,Whole Year ,Ragi,6146.0,8434.0,Chennai,27.672950819672128,1203.4,1.3722746501789782
170,Tamil nadu,ERODE,2008,Whole Year ,Rapeseed &Mustard,45.0,10.0,Chennai,27.672950819672128,1203.4,0.2222222222222222
171,Tamil nadu,ERODE,2008,Whole Year ,Sesamum,16216.0,12298.0,Chennai,27.672950819672128,1203.4,0.7583867784903798
172,Tamil nadu,ERODE,2008,Whole Year ,Small millets,12.0,10.0,Chennai,27.672950819672128,1203.4,0.8333333333333334
173,Tamil nadu,ERODE,2008,Whole Year ,Sugarcane,37039.0,4632740.0,Chennai,27.672950819672128,1203.4,125.07735090040228
174,Tamil nadu,ERODE,2008,Whole Year ,Sunflower,1098.0,4760.0,Chennai,27.672950819672128,1203.4,4.335154826958106
175,Tamil nadu,ERODE,2008,Whole Year ,Sweet potato,14.0,186.0,Chennai,27.672950819672128,1203.4,13.285714285714286
176,Tamil nadu,ERODE,2008,Whole Year ,Tapioca,8395.0,413762.0,Chennai,27.672950819672128,1203.4,49.28671828469327
177,Tamil nadu,ERODE,2008,Whole Year ,Tobacco,2980.0,4726.0,Chennai,27.672950819672128,1203.4,1.5859060402684564
178,Tamil nadu,ERODE,2008,Whole Year ,Turmeric,8365.0,52872.0,Chennai,27.672950819672128,1203.4,6.3206216377764495
179,Tamil nadu,ERODE,2008,Whole Year ,Urad,1793.0,862.0,Chennai,27.672950819672128,1203.4,0.4807585052983826
180,Tamil nadu,KANCHIPURAM,2008,Kharif     ,Rice,90874.0,329210.0,Chennai,27.672950819672128,1203.4,3.6227083654290557
181,Tamil nadu,KANCHIPURAM,2008,Whole Year ,Arhar/Tur,3.0,2.0,Chennai,27.672950819672128,1203.4,0.6666666666666666
182,Tamil nadu,KANCHIPURAM,2008,Whole Year ,Bajra,2.0,4.0,Chennai,27.672950819672128,1203.4,2.0
183,Tamil nadu,KANCHIPURAM,2008,Whole Year ,Banana,276.0,12269.0,Chennai,27.672950819672128,1203.4,44.45289855072464
184,Tamil nadu,KANCHIPURAM,2008,Whole Year ,Cashewnut,206.0,107.0,Chennai,27.672950819672128,1203.4,0.5194174757281553
185,Tamil nadu,KANCHIPURAM,2008,Whole Year ,Castor seed,5.0,1.0,Chennai,27.672950819672128,1203.4,0.2
186,Tamil nadu,KANCHIPURAM,2008,Whole Year ,Coconut ,3207.0,435000.0,Chennai,27.672950819672128,1203.4,135.64078578110383
187,Tamil nadu,KANCHIPURAM,2008,Whole Year ,Cotton(lint),2.0,6.0,Chennai,27.672950819672128,1203.4,3.0
188,Tamil nadu,KANCHIPURAM,2008,Whole Year ,Dry chillies,61.0,31.0,Chennai,27.672950819672128,1203.4,0.5081967213114754
189,Tamil nadu,KANCHIPURAM,2008,Whole Year ,Groundnut,21293.0,76317.0,Chennai,27.672950819672128,1203.4,3.5841356314281687
190,Tamil nadu,KANCHIPURAM,2008,Whole Year ,Horse-gram,1.0,38169.0,Chennai,27.672950819672128,1203.4,38169.0
191,Tamil nadu,KANCHIPURAM,2008,Whole Year ,Jowar,18.0,21.0,Chennai,27.672950819672128,1203.4,1.1666666666666667
